slno,station,agency,state_lgd_code,state,district_lgd_code,district,tehsil,block,village,river,basin,tributary,subtributary,subsubtributary,local_river,latitude,longitude,data_acquisition_time,electric_conductivity_s_cm,colour,odour,turbidity_ntu,temperature_c,total_solids_mg_l,source_file,dissolved_oxygen,bod,ph,temperature,conductivity,nitrate,fecal_coliform,total_coliform,fecal_streptococci,turbidity,cod,total_dissolved_solids,station_name,river_name,sampling_date,month,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
2151,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,16-03-1981 08:00,500.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,500.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2152,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-04-1981 08:00,560.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,560.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2153,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-04-1981 08:00,510.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,510.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2154,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-05-1981 08:00,680.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,680.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2155,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-05-1981 08:00,920.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,920.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2156,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-06-1981 08:00,1120.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,1120.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2157,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-06-1981 08:00,540.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,540.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2158,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-07-1981 08:00,770.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,770.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2159,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-07-1981 08:00,940.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,940.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2160,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-08-1981 08:00,700.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,700.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2161,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,16-08-1981 08:00,210.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,210.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2162,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-09-1981 08:00,180.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,180.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2163,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-09-1981 08:00,380.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,380.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2164,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-10-1981 08:00,310.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,310.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2165,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-10-1981 08:00,570.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,570.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2166,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,02-11-1981 08:00,910.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,910.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2167,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,16-11-1981 08:00,730.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,730.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2168,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-12-1981 08:00,810.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,810.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2169,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-12-1981 08:00,770.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,770.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2170,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-01-1982 08:00,890.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,890.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2171,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-01-1982 08:00,680.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,680.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2172,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-02-1982 08:00,770.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,770.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2173,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-02-1982 08:00,680.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,680.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2174,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-03-1982 08:00,600.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,600.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2175,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-03-1982 08:00,680.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,680.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2176,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-04-1982 08:00,640.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,640.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2177,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-04-1982 08:00,490.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,490.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2178,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-05-1982 08:00,770.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,770.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2179,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,17-05-1982 08:00,880.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,880.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2180,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-06-1982 08:00,930.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,930.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2181,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-06-1982 08:00,1024.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,1024.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2182,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-07-1982 08:00,526.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,526.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2183,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-07-1982 08:00,979.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,979.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2184,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-08-1982 08:00,2572.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,2572.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2185,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,16-08-1982 08:00,94.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,94.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2186,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-09-1982 08:00,172.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,172.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2187,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-09-1982 08:00,311.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,311.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2188,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-10-1982 08:00,370.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,370.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2189,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-10-1982 08:00,703.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,703.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2190,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,02-11-1982 08:00,793.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,793.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2191,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,16-11-1982 08:00,764.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,764.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2192,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-12-1982 08:00,780.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,780.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2193,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-12-1982 08:00,790.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,790.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2194,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-01-1983 08:00,862.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,862.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2195,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-01-1983 08:00,908.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,908.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2196,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-02-1983 08:00,634.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,634.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2197,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-02-1983 08:00,582.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,582.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2198,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-03-1983 08:00,648.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,648.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2199,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-03-1983 08:00,398.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,398.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2200,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,02-04-1983 08:00,506.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,506.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2201,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,16-04-1983 08:00,498.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,498.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2202,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,02-05-1983 08:00,850.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,850.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2203,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-06-1983 08:00,1045.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,1045.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2204,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-07-1983 08:00,1107.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,1107.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2205,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-07-1983 08:00,726.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,726.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2206,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-08-1983 08:00,883.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,883.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2207,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,16-08-1983 08:00,163.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,163.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2208,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-09-1983 08:00,403.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,403.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2209,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-09-1983 08:00,365.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,365.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2210,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-10-1983 08:00,546.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,546.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2211,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,18-10-1983 08:00,822.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,822.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2212,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,01-11-1983 08:00,912.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,912.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
2213,Mantralayam,CWC,28,Andhra Pradesh,511,KURNOOL,KURNOOL,-,-,Krishna,Krishna,Tungabhadra,-,-,Tungabhadra,15.94,77.42,15-11-1983 08:00,920.0,Clear,odour free,,,,swq_manual_physical_parameters_cwc_ap_1961_2020.csv,,,,,920.0,,,,,,,,,,,,,,Insufficient_Data,Insufficient_Data,0,None,"DO, BOD, pH",Insufficient,None,0,,Unknown,Unknown
