stn_code,sampling_date,month,sampling_time,stn_name,type_water_body,name_of_water_body,river_basin,district,state_name,mon_agency,frequency,major_polluting_sources,use_based_class,use_of_water_in_down_stream,visibility_effluent_discharge,weather,approx_depth,human_activities,floating_matter,color,odor,flow,temperature,dissolved_o2,ph,conductivity,bod,nitrate_n,fecal_coliform,total_coliform,fecal_streptococci,turbidity,phenophelene_alkanity,total_alkalinity,chlorides,cod,total_kjeldahl_n,amonia_n,hardness_caco3,calcium_caco3,magnesium_caco3,sulphate,sodium,total_dissolved_solids,total_fixed_solids,total_suspended_solids,phosphate,boron,potassium,flouride,remark,latitude,longitude,source_file,dissolved_oxygen,nitrate,station_name,river_name,year,season,available_compliance_label,strict_compliance_label,core_parameter_count,available_compliance_parameters,missing_required_parameters,label_confidence,violation_reasons,violation_count,risk_score,risk_category,risk_confidence
2195,08-07-2025,Aug,12:10:00,"Nira river at D/s of Jubilant Organosis,  Village. Nimbut, Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,6.1,8.3,619.0,5.0,0.8,21,350,1.8(BDL),1(BDL),6,126,56.68,16.0,1.68,0.42,174.0,90.0,84.0,14.43,69.7,489.0,398.0,11,0.2(BDL),0.5(BDL),1(BDL),0.7,,18°06.093,74°14.038,NWMP_August2025_MPCB_0.csv,6.1,0.8,"Nira river at D/s of Jubilant Organosis,  Village. Nimbut, Taluka. Baramati, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
2682,08-07-2025,Aug,11:55:00,"Nira river at U/s of Jubilant Organosis, Village. Nira (Dattaghat),Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,6.7,8.3,420.0,3.8,0.72,6,350,1.8(BDL),1(BDL),8,88,33.29,12.0,2.24,0.7,120.0,60.0,60.0,6.71,43.26,335.0,274.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.4,,18° 05.811,74° 12.730,NWMP_August2025_MPCB_0.csv,6.7,0.72,"Nira river at U/s of Jubilant Organosis, Village. Nira (Dattaghat),Taluka. Baramati, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.8 > 3),1,0.68,Low Risk,High
2656,08-04-2025,Aug,15:55:00,"Bhima river. Backwater of Ujani Dam, near raw water pump house, Village. Kumbargaon, Taluka. Indapur, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,4.5,8.2,633.0,8.0,0.78,1.8(BDL),540,1.8(BDL),2.24,6,126,74.18,32.1,1.68,0.46,178.0,92.0,86.0,5.4,62.58,496.0,402.0,14,0.2(BDL),0.5(BDL),3.13,0.2(BDL),,18° 16.341,74° 47.893,NWMP_August2025_MPCB_0.csv,4.5,0.78,"Bhima river. Backwater of Ujani Dam, near raw water pump house, Village. Kumbargaon, Taluka. Indapur, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.5 < 5); BOD (8.0 > 3),2,8.26,Low Risk,High
2678,08-05-2025,Aug,14:05:00,"Mutha river near Veer Savarkar Bhavan, Village. Pune  M.C, Taluka. Pune, District .Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,2.2,7.4,456.0,28.0,2.21,540,1600,4.5,9.72,5(BDL),100,39.69,88.0,7.28,3.1,156.0,80.0,76.0,5.25,30.95,433.0,354.0,42,0.35,2.6,5.94,0.7,,18° 31.287,73° 51.018,NWMP_August2025_MPCB_0.csv,2.2,2.21,"Mutha river near Veer Savarkar Bhavan, Village. Pune  M.C, Taluka. Pune, District .Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (2.2 < 5); BOD (28.0 > 3),2,43.68,Moderate Risk,High
2679,08-05-2025,Aug,14:15:00,"Mutha river at Deccan bridge, Village. Deccan,Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,2.1,7.4,551.0,28.0,3.11,20,1600,6.1,8.43,5(BDL),104,44.44,92.0,11.2,5.14,158.0,82.0,76.0,5(BDL),30.8,436.0,358.0,44,0.32,2.7,5.81,0.8,,18° 30.910,73° 50.677,NWMP_August2025_MPCB_0.csv,2.1,3.11,"Mutha river at Deccan bridge, Village. Deccan,Taluka. Pune, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (2.1 < 5); BOD (28.0 > 3),2,44.48,Moderate Risk,High
1189,08-05-2025,Aug,14:50:00,"Bhima river at Pune (Mutha river) at U/s of Vithalwadi near Shankar Mandir, Village. Vithalwadi, Taluka. Haweli, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,1.3,7.5,606.0,26.0,1.84,48,1600,4.5,7.31,5(BDL),120,44.49,80.0,6.72,2.64,174.0,88.0,86.0,5(BDL),30.71,479.0,390.0,34,0.2(BDL),1.8,5.41,0.7,,18°29.012 ,73°49.554,NWMP_August2025_MPCB_0.csv,1.3,1.84,"Bhima river at Pune (Mutha river) at U/s of Vithalwadi near Shankar Mandir, Village. Vithalwadi, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (1.3 < 5); BOD (26.0 > 3),2,49.17,Moderate Risk,High
1190,08-05-2025,Aug,11:55:00,"Bhima river at D/s of Bundgarden, Village . Yerwada,Taluka. Haweli, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.5,3.9,7.4,478.0,13.0,0.83,17,1600,2,3.86,90,20(BDL),41.24,40.0,3.36,1.5,134.0,66.0,68.0,6.29,28.38,378.0,306.0,10(BDL),0.2(BDL),1.7,4.72,0.9,,18°32.647 ,73°52.946,NWMP_August2025_MPCB_0.csv,3.9,0.83,"Bhima river at D/s of Bundgarden, Village . Yerwada,Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.9 < 5); BOD (13.0 > 3),2,17.31,Low Risk,High
1191,08-04-2025,Aug,13:20:00,"Bhima river after confluence with Mula.Mutha at Pargaon near Vasant Bandara,Village. Pargaon,Taluka. Daund, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,3.2,7.3,370.0,13.5,0.92,1.8(BDL),350,1.8(BDL),1.81,5(BDL),68,32.49,48.2,2.8,0.83,104.0,54.0,50.0,5(BDL),25.27,292.0,237.0,11,0.2(BDL),0.5(BDL),4.78,0.2(BDL),,18°34.074 ,74°22.681,NWMP_August2025_MPCB_0.csv,3.2,0.92,"Bhima river after confluence with Mula.Mutha at Pargaon near Vasant Bandara,Village. Pargaon,Taluka. Daund, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.2 < 5); BOD (13.5 > 3),2,23.34,Low Risk,High
1192,08-04-2025,Aug,14:40:00,"Bhima river at Daund near Mahadev temple,Village. Daund, Taluka. Daund, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,,A (Drinking Water source without conventional treatment but after disinfection),,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,28.0,3.8,7.8,368.0,12.0,1.24,1.8(BDL),1600,1.8(BDL),1.19,5(BDL),64,32.29,60.2,2.24,0.59,102.0,50.0,52.0,8.16,27.97,288.0,232.0,15,0.2(BDL),0.7,1.98,0.2(BDL),,18°28.234 ,74°35.235,NWMP_August2025_MPCB_0.csv,3.8,1.24,"Bhima river at Daund near Mahadev temple,Village. Daund, Taluka. Daund, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.8 < 5); BOD (12.0 > 3),2,17.26,Low Risk,High
2680,08-05-2025,Aug,11:05:00,"Mutha river at Khadakvasla Dam, Village. Khadakvasla,Taluka. Haweli, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,6.7,8.2,112.0,3.4,0.55,11,350,1.8(BDL),1.27,5(BDL),20(BDL),7.35,12.0,1.5(BDL),0.4,34.0,16.0,18.0,7.25,5(BDL),92.0,75.0,11,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 26.433,73° 46.411,NWMP_August2025_MPCB_0.csv,6.7,0.55,"Mutha river at Khadakvasla Dam, Village. Khadakvasla,Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.4 > 3),1,0.34,Low Risk,High
2197,08-05-2025,Aug,12:45:00,"Indrayani river at D/s of Alandigaon, Village. Alandigaon, Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,23.0,5.4,7.8,324.0,6.2,0.73,40,1600,6.8,1.29,5(BDL),62,25.59,20.0,2.8,0.67,94.0,48.0,46.0,13.12,14.11,258.0,208.0,11,0.58,1.2,1.9,0.5,,18°39.428,73°54.600,NWMP_August2025_MPCB_0.csv,5.4,0.73,"Indrayani river at D/s of Alandigaon, Village. Alandigaon, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (6.2 > 3),1,2.72,Low Risk,High
2655,08-06-2025,Aug,15:10:00,"Bhima river at Koregaon near Koregaon bridge, Village. Koregaon,Taluka. Shirur, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,24.0,5.8,8.1,363.0,4.2,0.72,70,540,6.8,1(BDL),5(BDL),76,32.64,16.0,1.68,0.62,104.0,50.0,54.0,34.84,29.83,287.0,230.0,11,0.24,0.9,1(BDL),0.2(BDL),,18° 38.712,74° 03.303,NWMP_August2025_MPCB_0.csv,5.8,0.72,"Bhima river at Koregaon near Koregaon bridge, Village. Koregaon,Taluka. Shirur, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.2 > 3),1,1.02,Low Risk,High
2665,08-06-2025,Aug,14:05:00,"Ghod river at Shirur, Village. Shirur,Taluka. Shirur,District. Pune.",River,Ghod ,Ghod ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,25.0,6.3,8.2,371.0,3.6,0.43,70,350,40,1(BDL),5(BDL),82,27.39,12.0,2.24,0.63,106.0,56.0,50.0,34.52,30.04,291.0,236.0,11,0.26,0.5(BDL),1(BDL),0.2(BDL),,18° 49.961,74° 23.504,NWMP_August2025_MPCB_0.csv,6.3,0.43,"Ghod river at Shirur, Village. Shirur,Taluka. Shirur,District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (3.6 > 3),1,0.51,Low Risk,High
2668,08-05-2025,Aug,13:05:00,"Indrayani river at D/s of Moshi village. Village. Moshi,  Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Light Brown,,0.0,23.0,4.3,7.6,337.0,7.4,0.46,170,1600,14,1.33,5(BDL),64,24.04,28.0,2.24,0.57,88.0,46.0,42.0,6.32,15.73,266.0,216.0,12,0.25,1.5,2.36,0.6,,18° 41.019,73° 52.713,NWMP_August2025_MPCB_0.csv,4.3,0.46,"Indrayani river at D/s of Moshi village. Village. Moshi,  Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.3 < 5); BOD (7.4 > 3),2,9.34,Low Risk,High
2669,08-05-2025,Aug,15:00:00,"Indrayani river at U/s of Moshigaon,Village. Moshi, Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,23.0,5,7.7,321.0,6.4,0.63,33,1600,1.8(BDL),1.8,5(BDL),62,21.84,24.0,1.68,0.47,92.0,44.0,48.0,6.53,14.89,255.0,205.0,13,0.28,1.6,1.83,0.2(BDL),,18° 41.331,73° 50.793,NWMP_August2025_MPCB_0.csv,5.0,0.63,"Indrayani river at U/s of Moshigaon,Village. Moshi, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (6.4 > 3),1,2.89,Low Risk,High
2677,08-06-2025,Aug,15:45:00,"Mula.Mutha river at D/s of Theur, Village. Theur, Taluka. Haweli, District. Pune.",River,Mula Mutha ,Mula Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,24.0,5.2,8.1,365.0,7.8,1.32,70,1600,27,1(BDL),5(BDL),74,25.54,36.0,1.68,0.8,104.0,48.0,56.0,24.92,32.21,289.0,234.0,12,0.32,0.7,1(BDL),0.2(BDL),,18° 31.846,74° 20.895,NWMP_August2025_MPCB_0.csv,5.2,1.32,"Mula.Mutha river at D/s of Theur, Village. Theur, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (7.8 > 3),1,4.09,Low Risk,High
2715,08-06-2025,Aug,14:30:00,"Vel river at Shikrapur, Village. Shikrapur,Taluka. Shirur, District. Pune.",River,Velu ,Velu ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,Industrial,Clear,Less than 50cm,Others,Yes,Clear,,0.0,24.0,5.5,8.2,359.0,5.0,0.85,110,920,9.3,1(BDL),5(BDL),74,27.54,16.0,1.5(BDL),0.45,102.0,48.0,54.0,36.52,29.5,284.0,232.0,12,0.39,0.5(BDL),1(BDL),0.2(BDL),,18° 41.614,74° 08.120,NWMP_August2025_MPCB_0.csv,5.5,0.85,"Vel river at Shikrapur, Village. Shikrapur,Taluka. Shirur, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.0 > 3),1,1.7,Low Risk,High
2196,08-06-2025,Aug,11:25:00,"Pawana river at Sangavigaon,  Village. Sangavigaon, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,3.4,7.6,758.0,13.5,0.81,220,1600,23,14.1,5(BDL),126,95.02,40.0,7.28,3.14,214.0,108.0,106.0,6.79,49.06,501.0,406.0,36,0.35,1.7,7.85,0.4,,18°34.540,73°49.535,NWMP_August2025_MPCB_0.csv,3.4,0.81,"Pawana river at Sangavigaon,  Village. Sangavigaon, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.4 < 5); BOD (13.5 > 3),2,21.74,Low Risk,High
2690,08-04-2025,Aug,16:30:00,"Pawana river at Kasarwadi, Village. Kasarwadi, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,3.2,7.5,693.0,15.0,1.04,220,1600,11,9.95,5(BDL),140,75.08,52.2,3.92,1.43,196.0,94.0,102.0,5.8,42.82,535.0,425.0,29,0.51,0.5(BDL),6.7,0.7,,18° 36.137,73° 49.306,NWMP_August2025_MPCB_0.csv,3.2,1.04,"Pawana river at Kasarwadi, Village. Kasarwadi, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.2 < 5); BOD (15.0 > 3),2,24.61,Low Risk,High
2691,08-06-2025,Aug,12:44:00,"Pawana river at  Dapodi bridge, at Pawana. Mulla Sangam,  Village. Dapodi, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,26.0,3.9,7.5,837.0,9.5,0.55,280,1600,41,8.27,5(BDL),142,71.23,36.0,5.04,2.2,234.0,116.0,118.0,7.06,48.67,662.0,536.0,28,0.2(BDL),1.9,5.48,0.6,,18° 34.429,73° 49.909,NWMP_August2025_MPCB_0.csv,3.9,0.55,"Pawana river at  Dapodi bridge, at Pawana. Mulla Sangam,  Village. Dapodi, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.9 < 5); BOD (9.5 > 3),2,14.33,Low Risk,High
2692,08-04-2025,Aug,15:30:00,"Pawana river at Ravet Weir, Village. Ravet, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,4.7,7.9,374.0,7.2,0.61,1.8(BDL),350,1.8(BDL),1.23,5(BDL),70,18.54,24.1,1.5(BDL),0.4,106.0,56.0,50.0,5(BDL),13.53,291.0,235.0,15,0.2(BDL),0.5(BDL),1.05,0.2(BDL),,18° 38.374,73° 44.867,NWMP_August2025_MPCB_0.csv,4.7,0.61,"Pawana river at Ravet Weir, Village. Ravet, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.7 < 5); BOD (7.2 > 3),2,5.97,Low Risk,High
2693,08-04-2025,Aug,16:00:00,"Pawana river at Chinchwadgaon, Village. Chinchwadgaon,Taluka. Haweli,District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,4.1,7.9,420.0,8.6,0.79,70,1600,11,1.28,5(BDL),76,27.54,32.1,1.68,0.4,118.0,60.0,58.0,5(BDL),17.51,322.0,264.0,10(BDL),0.37,0.5(BDL),2.08,0.6,,18° 37.553,73° 46.681,NWMP_August2025_MPCB_0.csv,4.1,0.79,"Pawana river at Chinchwadgaon, Village. Chinchwadgaon,Taluka. Haweli,District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (4.1 < 5); BOD (8.6 > 3),2,11.97,Low Risk,High
2694,08-04-2025,Aug,16:45:00,"Pawana river at Pimprigaon, Village. Pimprigaon, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,,No Information,,,Clear,Less than 50cm,Others,Yes,Clear,,0.0,27.0,3.5,7.6,638.0,12.5,1.12,110,1600,1.8(BDL),6.63,5(BDL),132,51.28,44.2,3.36,1.35,180.0,92.0,88.0,7.32,38.89,495.0,400.0,22,0.91,0.5(BDL),7.35,0.5,,18° 37.301,73° 47.903,NWMP_August2025_MPCB_0.csv,3.5,1.12,"Pawana river at Pimprigaon, Village. Pimprigaon, Taluka. Haweli, District. Pune.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,DO (3.5 < 5); BOD (12.5 > 3),2,20.09,Low Risk,High
36,08-05-2025,Aug,12:30:00,"Krishna river at Krishna bridge, ( Krishna river at NH.4 bridge ) Village. Karad, Taluka. Karad, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Brown,Odor Free,0.0,26.0,6.2,8.0,261.0,2.8,0.53,70,540,1.8(BDL),2.1,5(BDL),40,14,8.0,2.24,0.59,74.0,30.0,44.0,5.37,13.2,209.0,171.0,12,0.2(BDL),1.3,1(BDL),0.2(BDL),,17°17.690,74°11.321,NWMP_August2025_MPCB_0.csv,6.2,0.53,"Krishna river at Krishna bridge, ( Krishna river at NH.4 bridge ) Village. Karad, Taluka. Karad, District. Satara.",River,,,Compliant_Based_On_Available_Parameters,Compliant,3,"DO, BOD, pH",None,High,None,0,0.0,Low Risk,High
2186,08-07-2025,Aug,08:30:00,"Venna river at Varye, Village . Varye,Taluka. Satara, District. Satara.",River,Venna ,Venna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,24.0,6,8.2,208.0,5.2,0.81,4.5,170,1.8(BDL),4.06,5(BDL),46,6.75,16.0,1.5(BDL),0.46,60.0,30.0,30.0,7.25,6.24,165.0,137.0,16,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,17°43.793,73°58.928,NWMP_August2025_MPCB_0.csv,6.0,0.81,"Venna river at Varye, Village . Varye,Taluka. Satara, District. Satara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.2 > 3),1,1.87,Low Risk,High
2187,08-04-2025,Aug,11:10:00,"Krishna river at Kshetra Mahuli, Village. Kshetra.Mahuli,Taluka. Mahuli, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Brown,Odor Free,0.0,26.0,5.5,7.9,280.0,4.2,0.87,21,540,1.8(BDL),3.09,5(BDL),66,12.8,16.0,1.68,0.51,82.0,44.0,38.0,5(BDL),11.52,223.0,182.0,12,0.22,0.5(BDL),1(BDL),0.4,,17°41.735,74°03.286,NWMP_August2025_MPCB_0.csv,5.5,0.87,"Krishna river at Kshetra Mahuli, Village. Kshetra.Mahuli,Taluka. Mahuli, District. Satara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.2 > 3),1,1.02,Low Risk,High
2188,08-04-2025,Aug,11:30:00,"Krishna river at Krishna. Venna Sangam Mahuli , Village. Mahuli,Taluka. Mahuli, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Brown,Odor Free,0.0,27.0,5.9,7.9,292.0,4.0,0.73,32,540,1.8(BDL),2.42,5(BDL),68,12.9,16.0,2.24,0.76,86.0,44.0,42.0,5.51,11.72,229.0,186.0,11,0.2(BDL),0.5(BDL),1(BDL),0.3,,17°41.445,74°03.088,NWMP_August2025_MPCB_0.csv,5.9,0.73,"Krishna river at Krishna. Venna Sangam Mahuli , Village. Mahuli,Taluka. Mahuli, District. Satara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2189,08-05-2025,Aug,11:30:00,"Koyna River at Karad, Village. Karad,Taluka. Karad, District. Satara.",River,Koyna ,Koyna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Green,Odor Free,0.0,26.0,5.9,8.1,172.0,4.6,0.72,12,540,1.8(BDL),2.89,5(BDL),38,7.9,16.0,2.8,0.67,50.0,26.0,24.0,5.37,9.15,136.0,112.0,11,0.2(BDL),1.2,1(BDL),0.2(BDL),,17°16.668,74°10.528,NWMP_August2025_MPCB_0.csv,5.9,0.72,"Koyna River at Karad, Village. Karad,Taluka. Karad, District. Satara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.6 > 3),1,1.36,Low Risk,High
2190,08-07-2025,Aug,10:30:00,"Krishna river at Wai, Village. Wai,Taluka. Wai,District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,25.0,5.2,8.1,528.0,7.2,1.06,1.8(BDL),350,1.8(BDL),1(BDL),5(BDL),108,15.95,24.0,2.24,0.55,150.0,72.0,78.0,7.25,17.01,418.0,337.0,10(BDL),0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,17°34.304,74°02.862,NWMP_August2025_MPCB_0.csv,5.2,1.06,"Krishna river at Wai, Village. Wai,Taluka. Wai,District. Satara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (7.2 > 3),1,3.57,Low Risk,High
2681,08-04-2025,Aug,04:00:00,"Nira river at Sangavi, Village. Sangavi, Taluka. Phaltan, District. Satara.",River,Nira ,Nira ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0.0,27.0,6.1,8.3,149.0,4.0,0.44,1.8(BDL),33,1.8(BDL),2.2,12,32,7.35,12.0,3.36,0.96,44.0,20.0,24.0,5(BDL),6,118.0,96.0,11,0.2(BDL),0.9,1(BDL),0.3,,18° 03.424,74° 29.320,NWMP_August2025_MPCB_0.csv,6.1,0.44,"Nira river at Sangavi, Village. Sangavi, Taluka. Phaltan, District. Satara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (4.0 > 3),1,0.85,Low Risk,High
2683,08-04-2025,Aug,02:30:00,"Nira river at Shindewadi,  Village. Shirval, Taluka. Khandala, District. Satara.",River,Nira ,Nira ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Light Brown,Odor Free,0.0,27.0,5.4,8.1,166.0,5.2,0.59,17,540,1.8(BDL),5.52,5(BDL),34,10.45,20.0,2.24,0.63,46.0,22.0,24.0,5(BDL),5.94,133.0,109.0,16,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),,18° 08.771,73° 59.044,NWMP_August2025_MPCB_0.csv,5.4,0.59,"Nira river at Shindewadi,  Village. Shirval, Taluka. Khandala, District. Satara.",River,,,Non-Compliant,Non-Compliant,3,"DO, BOD, pH",None,High,BOD (5.2 > 3),1,1.87,Low Risk,High
